score date Name1 Name2
62 1646757059 Andras Reichardt
64 1646757191 Andras Reichardt
68 1646757263 Andras Reichardt
55 1646757427 Andras Reichardt
55 1646757506 Andras Reichardt
64 1646757834 Andras Reichardt
69 1646757904 Andras Reichardt
52 1646762557 Andras Reichardt
141 1646762906 Andras Reichardt
56 1646763002 Andras Reichardt
70 1646763111 Andras Reichardt
107 1646763293 Andras Reichardt
60 1646763417 Andras Reichardt
66 1646765117 Andras Reichardt
60 1646765182 Andras Reichardt
80 1646765343 Andras Reichardt
59 1646765404 Andras Reichardt
67 1646766052 Andras Reichardt
70 1646767100 Andras Reichardt
66 1646767222 Andras Reichardt
65 1646767290 Andras Reichardt
58 1646767350 Andras Reichardt
56 1646767493 Andras Reichardt
57 1646767554 Andras Reichardt
72 1646852876 Andras Reichardt
66 1646853132 Andras Reichardt
67 1646853280 Andras Reichardt
75 1646853437 Andras Reichardt
60 1646853514 Andras Reichardt
71 1646853587 Andras Reichardt
69 1646853760 Andras Reichardt
90 1646853989 Andras Reichardt
90 1646854098 Andras Reichardt
82 1646854958 Andras Reichardt
65 1646855035 Andras Reichardt
60 1646855121 Andras Reichardt
61 1646855622 Andras Reichardt
66 1646855738 Andras Reichardt
61 1646855803 Andras Reichardt
74 1646891267 Andras Reichardt
66 1646891347 Andras Reichardt
72 1646891786 Andras Reichardt
56 1646891961 Andras Reichardt
70 1646892232 Andras Reichardt
72 1646892307 Andras Reichardt
59 1646943459 Andras Reichardt
59 1646943555 Andras Reichardt
60 1646944522 Andras Reichardt
97 1646944621 Andras Reichardt
52 1646944932 Andras Reichardt
65 1646945044 Andras Reichardt
72 1646945119 Andras Reichardt
61 1646945194 Andras Reichardt
64 1646948261 Andras Reichardt
57 1646948322 Andras Reichardt
69 1646948503 Andras Reichardt
92 1646948753 Andras Reichardt
95 1646949921 Andras Reichardt
93 1646950017 Andras Reichardt
119 1646950142 Andras Reichardt
74 1646950218 Andras Reichardt
82 1646977138 Andras Reichardt
69 1646977267 Andras Reichardt
83 1646977515 Andras Reichardt
71 1646977744 Andras Reichardt
70 1646977844 Andras Reichardt
62 1646978071 Andras Reichardt
65 1646978721 Andras Reichardt
95 1646978955 Andras Reichardt
71 1646979030 Andras Reichardt
79 1646979190 Andras Reichardt
71 1647018844 Andras Reichardt
80 1647018927 Andras Reichardt
59 1647018989 Andras Reichardt
76 1647019265 Andras Reichardt
75 1647019512 Andras Reichardt
64 1647020848 Andras Reichardt
69 1647020986 Andras Reichardt
59 1647021050 Andras Reichardt
85 1647021451 Andras Reichardt
68 1647021532 Andras Reichardt
53 1647021587 Andras Reichardt
61 1647021651 Andras Reichardt
60 1647021733 Andras Reichardt
71 1647021962 Andras Reichardt
77 1647022092 Andras Reichardt
58 1647022188 Andras Reichardt
62 1647022456 Andras Reichardt
73 1647022531 Andras Reichardt
58 1647023741 Andras Reichardt
79 1647023947 Andras Reichardt
63 1647024062 Andras Reichardt
64 1647024128 Andras Reichardt
64 1647024270 Andras Reichardt
53 1647024645 Andras Reichardt
67 1647024725 Andras Reichardt
71 1647024922 Andras Reichardt
79 1647283844 Andras Reichardt
68 1647284034 Andras Reichardt
69 1647284105 Andras Reichardt
47 1647284272 Andras Reichardt
71 1647284355 Andras Reichardt
71 1647284720 Andras Reichardt
68 1647290516 Andras Reichardt
106 1647290761 Andras Reichardt
121 1647291044 Andras Reichardt
89 1647292425 Andras Reichardt
77 1647296166 Andras Reichardt
63 1647296235 Andras Reichardt
127 1647296678 Andras Reichardt
76 1647331124 Andras Reichardt
86 1647331239 Andras Reichardt
83 1647331346 Andras Reichardt
64 1647331959 Andras Reichardt
57 1647332068 Andras Reichardt
73 1647332383 Andras Reichardt
68 1647332491 Andras Reichardt
61 1647332565 Andras Reichardt
61 1647332632 Andras Reichardt
84 1647333128 Andras Reichardt
68 1647333211 Andras Reichardt
78 1647333443 Andras Reichardt
66 1647333571 Andras Reichardt
70 1647352745 Andras Reichardt
84 1647356125 Andras Reichardt
68 1647356223 Andras Reichardt
66 1647356348 Andras Reichardt
67 1647356452 Andras Reichardt
83 1647356602 Andras Reichardt
65 1647356669 Andras Reichardt
78 1647359502 Andras Reichardt
94 1647359831 Andras Reichardt
63 1647360212 Andras Reichardt
64 1647360384 Andras Reichardt
88 1647360534 Andras Reichardt
68 1647360693 Andras Reichardt
89 1647360894 Andras Reichardt
89 1647361030 Andras Reichardt
61 1647361093 Andras Reichardt
90 1647361187 Andras Reichardt
132 1647361323 Andras Reichardt
113 1647361440 Andras Reichardt
87 1647361619 Andras Reichardt
61 1647408467 Andras Reichardt
68 1647408739 Andras Reichardt
71 1647408895 Andras Reichardt
65 1647408970 Andras Reichardt
62 1647409073 Andras Reichardt
63 1647409190 Andras Reichardt
82 1647410267 Andras Reichardt
71 1647410349 Andras Reichardt
168 1647410520 Andras Reichardt
79 1647410601 Andras Reichardt
76 1647410680 Andras Reichardt
92 1647410774 Andras Reichardt
72 1647411063 Andras Reichardt
79 1647496007 Andras Reichardt
75 1647496092 Andras Reichardt
99 1647496529 Andras Reichardt
57 1647496815 Andras Reichardt
54 1647543621 Andras Reichardt
86 1647543709 Andras Reichardt
68 1647544696 Andras Reichardt
66 1647544860 Andras Reichardt
157 1647545035 Andras Reichardt
59 1647545205 Andras Reichardt
55 1647545263 Andras Reichardt
62 1647545342 Andras Reichardt
65 1647545409 Andras Reichardt
77 1647545512 Andras Reichardt
60 1647545626 Andras Reichardt
83 1647545752 Andras Reichardt
45 1647545863 Andras Reichardt
62 1647545931 Andras Reichardt
59 1647546169 Andras Reichardt
71 1647546313 Andras Reichardt
59 1647546455 Andras Reichardt
86 1647627510 Andras Reichardt
47 1647627559 Andras Reichardt
53 1647627814 Andras Reichardt
53 1647627955 Andras Reichardt
60 1647628251 Andras Reichardt
53 1647628410 Andras Reichardt
68 1647628509 Andras Reichardt
47 1647628563 Andras Reichardt
72 1647628686 Andras Reichardt
71 1647628798 Andras Reichardt
53 1647628869 Andras Reichardt
65 1647628942 Andras Reichardt
59 1647629020 Andras Reichardt
82 1647673187 Andras Reichardt
70 1647673343 Andras Reichardt
84 1647673430 Andras Reichardt
68 1647673585 Andras Reichardt
76 1647673663 Andras Reichardt
59 1647673798 Andras Reichardt
100 1647673914 Andras Reichardt
65 1647674010 Andras Reichardt
76 1647674088 Andras Reichardt
64 1647674223 Andras Reichardt
64 1647674345 Andras Reichardt
67 1647766292 Andras Reichardt
86 1647766400 Andras Reichardt
76 1647766578 Andras Reichardt
120 1647766701 Andras Reichardt
99 1647766803 Andras Reichardt
71 1647767028 Andras Reichardt
86 1647767135 Andras Reichardt
65 1647767267 Andras Reichardt
69 1647768159 Andras Reichardt
76 1647768307 Andras Reichardt
61 1647768799 Andras Reichardt
65 1647769038 Andras Reichardt
56 1647811360 Andras Reichardt
82 1647811515 Andras Reichardt
77 1647811656 Andras Reichardt
50 1647811768 Andras Reichardt
64 1647841935 Andras Reichardt
89 1647842207 Andras Reichardt
59 1647842637 Andras Reichardt
61 1647842773 Andras Reichardt
79 1647842855 Andras Reichardt
66 1647843005 Andras Reichardt
74 1647891599 Andras Reichardt
55 1647891656 Andras Reichardt
69 1647891926 Andras Reichardt
66 1647892005 Andras Reichardt
65 1647892128 Andras Reichardt
59 1647892595 Andras Reichardt
59 1647892807 Andras Reichardt
43 1647892853 Andras Reichardt
56 1647893504 Andras Reichardt
60 1647893750 Andras Reichardt
66 1647893995 Andras Reichardt
62 1647894070 Andras Reichardt
55 1647894390 Andras Reichardt
71 1647894633 Andras Reichardt
74 1647986269 Andras Reichardt
75 1647986351 Andras Reichardt
59 1647986513 Andras Reichardt
76 1647986627 Andras Reichardt
73 1647986703 Andras Reichardt
79 1647986785 Andras Reichardt
73 1648014537 Andras Reichardt
92 1648014685 Andras Reichardt
87 1648014809 Andras Reichardt
89 1648014902 Andras Reichardt
59 1648014990 Andras Reichardt
81 1648015257 Andras Reichardt
52 1648015354 Andras Reichardt
103 1648015470 Andras Reichardt
55 1648015527 Andras Reichardt
47 1648015580 Andras Reichardt
65 1648015706 Andras Reichardt
68 1648015835 Andras Reichardt
78 1648015927 Andras Reichardt
57 1648016000 Andras Reichardt
69 1648060237 Andras Reichardt
62 1648061981 Andras Reichardt
93 1648062176 Andras Reichardt
62 1648062243 Andras Reichardt
142 1648062390 Andras Reichardt
73 1648063080 Andras Reichardt
58 1648063154 Andras Reichardt
67 1648063223 Andras Reichardt
69 1648063565 Andras Reichardt
71 1648069868 Andras Reichardt
60 1648069933 Andras Reichardt
66 1648070042 Andras Reichardt
67 1648070489 Andras Reichardt
71 1648070570 Andras Reichardt
69 1648070662 Andras Reichardt
66 1648070862 Andras Reichardt
49 1648070915 Andras Reichardt
71 1648070988 Andras Reichardt
91 1648071249 Andras Reichardt
60 1648101323 Andras Reichardt
60 1648101485 Andras Reichardt
71 1648101692 Andras Reichardt
92 1648102082 Andras Reichardt
56 1648102174 Andras Reichardt
66 1648102274 Andras Reichardt
61 1648102514 Andras Reichardt
60 1648102576 Andras Reichardt
184 1648156654 Andras Reichardt
62 1648157024 Andras Reichardt
87 1648157180 Andras Reichardt
112 1648157375 Andras Reichardt
64 1648157453 Andras Reichardt
72 1648232185 Andras Reichardt
69 1648232343 Andras Reichardt
76 1648232554 Andras Reichardt
55 1648232612 Andras Reichardt
75 1648232732 Andras Reichardt
69 1648233108 Andras Reichardt
61 1648233528 Andras Reichardt
70 1648233830 Andras Reichardt
76 1648233909 Andras Reichardt
115 1648234832 Andras Reichardt
54 1648234889 Andras Reichardt
75 1648235044 Andras Reichardt
75 1648235138 Andras Reichardt
63 1648235320 Andras Reichardt
80 1648235517 Andras Reichardt
79 1648235843 Andras Reichardt
80 1648236019 Andras Reichardt
117 1648236204 Andras Reichardt
84 1648239751 Andras Reichardt
59 1648239812 Andras Reichardt
61 1648239924 Andras Reichardt
89 1648240392 Andras Reichardt
68 1648240700 Andras Reichardt
80 1648241127 Andras Reichardt
47 1648241323 Andras Reichardt
58 1648241431 Andras Reichardt
67 1648274140 Andras Reichardt
62 1648274602 Andras Reichardt
64 1648274736 Andras Reichardt
55 1648274794 Andras Reichardt
58 1648274860 Andras Reichardt
68 1648274930 Andras Reichardt
66 1648275031 Andras Reichardt
68 1648309534 Andras Reichardt
73 1648309609 Andras Reichardt
63 1648309704 Andras Reichardt
60 1648309766 Andras Reichardt
65 1648309879 Andras Reichardt
60 1648310023 Andras Reichardt
71 1648311530 Andras Reichardt
69 1648311613 Andras Reichardt
53 1648311670 Andras Reichardt
70 1648312569 Andras Reichardt
59 1648312781 Andras Reichardt
55 1648312885 Andras Reichardt
91 1648313146 Andras Reichardt
57 1648313207 Andras Reichardt
76 1648319082 Andras Reichardt
56 1648319693 Andras Reichardt
85 1648327598 Andras Reichardt
123 1648328256 Andras Reichardt
123 1648328916 Andras Reichardt
86 1648363884 Andras Reichardt
95 1648364386 Andras Reichardt
64 1648364525 Andras Reichardt
70 1648365691 Andras Reichardt
61 1648365847 Andras Reichardt
61 1648366029 Andras Reichardt
184 1648366336 Andras Reichardt
69 1648366532 Andras Reichardt
99 1648366715 Andras Reichardt
46 1648369193 Andras Reichardt
122 1648369321 Andras Reichardt
89 1648372561 Andras Reichardt
121 1648372898 Andras Reichardt
581 1648373880 Andras Reichardt
58 1648373992 Andras Reichardt
107 1648374191 Andras Reichardt
80 1648374278 Andras Reichardt
46 1648374419 Andras Reichardt
60 1648374501 Andras Reichardt
72 1648374600 Andras Reichardt
71 1648379775 Andras Reichardt
69 1648379922 Andras Reichardt
87 1648380050 Andras Reichardt
95 1648380159 Andras Reichardt
65 1648380318 Andras Reichardt
55 1648380381 Andras Reichardt
93 1648380744 Andras Reichardt
136 1648380914 Andras Reichardt
73 1648493741 Andras Reichardt
70 1648493827 Andras Reichardt
67 1648494218 Andras Reichardt
91 1648494388 Andras Reichardt
88 1648495191 Andras Reichardt
65 1648495318 Andras Reichardt
66 1648495601 Andras Reichardt
70 1648495822 Andras Reichardt
59 1648496077 Andras Reichardt
81 1648496228 Andras Reichardt
94 1648497241 Andras Reichardt
95 1648497547 Andras Reichardt
74 1648497735 Andras Reichardt
64 1648562322 Andras Reichardt
77 1648562421 Andras Reichardt
52 1648562518 Andras Reichardt
65 1648562589 Andras Reichardt
57 1648562692 Andras Reichardt
62 1648562894 Andras Reichardt
79 1648563422 Andras Reichardt
56 1648563783 Andras Reichardt
69 1648563982 Andras Reichardt
71 1648564110 Andras Reichardt
57 1648564223 Andras Reichardt
67 1648564703 Andras Reichardt
79 1648564787 Andras Reichardt
65 1648564930 Andras Reichardt
47 1648564983 Andras Reichardt
79 1648565098 Andras Reichardt
62 1648565485 Andras Reichardt
71 1648565967 Andras Reichardt
54 1648566024 Andras Reichardt
61 1648566090 Andras Reichardt
73 1648567042 Andras Reichardt
76 1648567327 Andras Reichardt
63 1648567809 Andras Reichardt
60 1648567871 Andras Reichardt
62 1648568037 Andras Reichardt
85 1648568127 Andras Reichardt
55 1648568185 Andras Reichardt
65 1648568344 Andras Reichardt
60 1648568462 Andras Reichardt
57 1648568562 Andras Reichardt
62 1648568742 Andras Reichardt
76 1648568964 Andras Reichardt
63 1648569254 Andras Reichardt
109 1648569366 Andras Reichardt
59 1648569427 Andras Reichardt
81 1648590894 Andras Reichardt
66 1648590992 Andras Reichardt
58 1648591299 Andras Reichardt
64 1648614659 Andras Reichardt
72 1648614798 Andras Reichardt
63 1648614976 Andras Reichardt
74 1648615127 Andras Reichardt
61 1648615214 Andras Reichardt
65 1648615364 Andras Reichardt
66 1648657645 Andras Reichardt
71 1648657719 Andras Reichardt
65 1648657817 Andras Reichardt
86 1648658532 Andras Reichardt
85 1648658843 Andras Reichardt
79 1648658967 Andras Reichardt
55 1648659138 Andras Reichardt
80 1648659254 Andras Reichardt
67 1648659397 Andras Reichardt
68 1648659468 Andras Reichardt
56 1648659661 Andras Reichardt
53 1648674251 Andras Reichardt
83 1648674337 Andras Reichardt
62 1648674403 Andras Reichardt
50 1648674535 Andras Reichardt
68 1648674607 Andras Reichardt
67 1648674806 Andras Reichardt
69 1648674888 Andras Reichardt
65 1648674985 Andras Reichardt
66 1648675199 Andras Reichardt
58 1648715489 Andras Reichardt
62 1648716098 Andras Reichardt
61 1648716393 Andras Reichardt
65 1648716657 Andras Reichardt
64 1648730743 Andras Reichardt
71 1648731032 Andras Reichardt
81 1648731389 Andras Reichardt
64 1648731455 Andras Reichardt
62 1648731926 Andras Reichardt
108 1648732039 Andras Reichardt
98 1648732141 Andras Reichardt
65 1648816697 Andras Reichardt
75 1648816774 Andras Reichardt
79 1648816876 Andras Reichardt
90 1648822432 Andras Reichardt
78 1648828604 Andras Reichardt
104 1648828804 Andras Reichardt
54 1648830571 Andras Reichardt
75 1648832703 Andras Reichardt
73 1648832879 Andras Reichardt
60 1648833067 Andras Reichardt
61 1648833151 Andras Reichardt
72 1648833518 Andras Reichardt
56 1648833585 Andras Reichardt
70 1648833662 Andras Reichardt
69 1648833761 Andras Reichardt
68 1648834319 Andras Reichardt
73 1648834467 Andras Reichardt
88 1648834559 Andras Reichardt
81 1648834704 Andras Reichardt
87 1648834878 Andras Reichardt
84 1648835000 Andras Reichardt
51 1648835053 Andras Reichardt
60 1648835674 Andras Reichardt
77 1648835755 Andras Reichardt
57 1648835814 Andras Reichardt
55 1648836619 Andras Reichardt
60 1648836687 Andras Reichardt
76 1648836921 Andras Reichardt
56 1648836982 Andras Reichardt
59 1648837065 Andras Reichardt
55 1648837221 Andras Reichardt
93 1648837332 Andras Reichardt
87 1648837530 Andras Reichardt
62 1648837619 Andras Reichardt
73 1648838181 Andras Reichardt
77 1648838268 Andras Reichardt
59 1648838329 Andras Reichardt
64 1648844130 Andras Reichardt
60 1648844195 Andras Reichardt
58 1648844308 Andras Reichardt
75 1648844386 Andras Reichardt
59 1648846103 Andras Reichardt
65 1648846982 Andras Reichardt
58 1648847048 Andras Reichardt
132 1648847216 Andras Reichardt
66 1648847292 Andras Reichardt
63 1648847578 Andras Reichardt
62 1648847676 Andras Reichardt
43 1648882920 Andras Reichardt
72 1648882999 Andras Reichardt
85 1648883121 Andras Reichardt
70 1648883294 Andras Reichardt
70 1648883453 Andras Reichardt
79 1648884049 Andras Reichardt
55 1648884212 Andras Reichardt
95 1648884310 Andras Reichardt
81 1648884442 Andras Reichardt
73 1648884584 Andras Reichardt
59 1648884707 Andras Reichardt
67 1648884786 Andras Reichardt
96 1648884948 Andras Reichardt
53 1648885806 Andras Reichardt
85 1648885893 Andras Reichardt
56 1648886031 Andras Reichardt
68 1648886103 Andras Reichardt
112 1648886218 Andras Reichardt
57 1648886419 Andras Reichardt
90 1648886525 Andras Reichardt
99 1648886731 Andras Reichardt
97 1648886853 Andras Reichardt
86 1648896420 Andras Reichardt
59 1648896614 Andras Reichardt
84 1648896718 Andras Reichardt
90 1648899801 Andras Reichardt
56 1648900023 Andras Reichardt
83 1648900109 Andras Reichardt
68 1648900241 Andras Reichardt
65 1648900401 Andras Reichardt
55 1648900672 Andras Reichardt
84 1648900853 Andras Reichardt
60 1648903720 Andras Reichardt
67 1648903918 Andras Reichardt
78 1648904182 Andras Reichardt
68 1648904583 Andras Reichardt
47 1648904633 Andras Reichardt
71 1648905266 Andras Reichardt
62 1648905389 Andras Reichardt
98 1648905584 Andras Reichardt
56 1648905653 Andras Reichardt
70 1648917262 Andras Reichardt
73 1648917360 Andras Reichardt
56 1648919591 Andras Reichardt
75 1648987745 Andras Reichardt
56 1648987803 Andras Reichardt
75 1648987992 Andras Reichardt
107 1648988259 Andras Reichardt
91 1648988356 Andras Reichardt
54 1648988583 Andras Reichardt
67 1648988757 Andras Reichardt
81 1649048734 Andras Reichardt
63 1649186661 Andras Reichardt
64 1649186769 Andras Reichardt
64 1649186912 Andras Reichardt
65 1649186995 Andras Reichardt
77 1649187077 Andras Reichardt
74 1649187167 Andras Reichardt
56 1649187224 Andras Reichardt
78 1649187388 Andras Reichardt
64 1649188882 Andras Reichardt
75 1649189316 Andras Reichardt
56 1649189406 Andras Reichardt
104 1649190472 Andras Reichardt
57 1649190770 Andras Reichardt
65 1649190840 Andras Reichardt
94 1649221127 Andras Reichardt
55 1649221209 Andras Reichardt
65 1649221523 Andras Reichardt
72 1649221733 Andras Reichardt
51 1649222024 Andras Reichardt
75 1649262114 Andras Reichardt
67 1649262329 Andras Reichardt
